epoch,pattern,n,train_loss_mean,train_loss_std,val_loss,grad_norm
20,rising,3195,0.16918951272964478,0.5716384053230286,0.10911323130130768,0.14728665351867676
20,falling,3415,0.16981470584869385,0.5398722887039185,0.13204342126846313,0.24756260216236115
20,spike,667,0.20353659987449646,0.5015373229980469,0.12883321940898895,0.3119974434375763
21,stable,6681,0.14893747866153717,0.4776000678539276,0.14354953169822693,0.2687770426273346
21,rising,3195,0.16618748009204865,0.5726639628410339,0.11142703890800476,0.248428612947464
21,falling,3415,0.16748358309268951,0.5410540103912354,0.14247947931289673,0.5810309052467346
21,spike,667,0.20017163455486298,0.5018952488899231,0.1297069489955902,0.3289974331855774
22,stable,6681,0.1506926268339157,0.47368672490119934,0.13801209628582,0.22218868136405945
22,rising,3195,0.16633692383766174,0.569359540939331,0.1136929988861084,0.3883099853992462
22,falling,3415,0.1710546463727951,0.5426572561264038,0.13234388828277588,0.2970247268676758
22,spike,667,0.2000565230846405,0.49264270067214966,0.1345488280057907,0.440757155418396
23,stable,6681,0.14872996509075165,0.4777403473854065,0.13898499310016632,0.17009413242340088
23,rising,3195,0.165188729763031,0.5700377225875854,0.11189671605825424,0.2064063549041748
23,falling,3415,0.1660982072353363,0.5384706258773804,0.16301491856575012,0.9932546019554138
23,spike,667,0.1985837072134018,0.4977416396141052,0.1307147741317749,0.3902653753757477
24,stable,6681,0.14939327538013458,0.47604718804359436,0.1388498991727829,0.21859386563301086
24,rising,3195,0.16621758043766022,0.5712964534759521,0.11000560969114304,0.20851129293441772
24,falling,3415,0.1677359640598297,0.5349512696266174,0.13295307755470276,0.26340627670288086
24,spike,667,0.1999180018901825,0.4949466288089752,0.1275865137577057,0.3153610825538635
25,stable,6681,0.1482577621936798,0.47442829608917236,0.1382509022951126,0.23889555037021637
25,rising,3195,0.16531628370285034,0.5717065930366516,0.11112400144338608,0.29506346583366394
25,falling,3415,0.16556665301322937,0.5304426550865173,0.13286656141281128,0.1692724972963333
25,spike,667,0.1972685605287552,0.49848029017448425,0.1343434453010559,0.3502101004123688
26,stable,6681,0.14765633642673492,0.472988486289978,0.14016474783420563,0.28577446937561035
26,rising,3195,0.16407352685928345,0.5680476427078247,0.11190500110387802,0.3361440896987915
26,falling,3415,0.16442878544330597,0.5290163159370422,0.13222676515579224,0.3387010395526886
26,spike,667,0.19645589590072632,0.4977339208126068,0.12982623279094696,0.3598119020462036
27,stable,6681,0.14891450107097626,0.4723397493362427,0.1368340253829956,0.30236712098121643
27,rising,3195,0.1653391718864441,0.5671953558921814,0.11080879718065262,0.35822728276252747
27,falling,3415,0.1652173101902008,0.5315546989440918,0.13059750199317932,0.23300723731517792
27,spike,667,0.1942562609910965,0.48831528425216675,0.12714679539203644,0.29582327604293823
28,stable,6681,0.1474193036556244,0.4709063470363617,0.1365542858839035,0.20736446976661682
28,rising,3195,0.16547177731990814,0.571763277053833,0.11013346165418625,0.24235709011554718
28,falling,3415,0.16569924354553223,0.5293298363685608,0.13102976977825165,0.2742334008216858
28,spike,667,0.19426780939102173,0.4894822835922241,0.13008618354797363,0.29633966088294983
29,stable,6681,0.14734672009944916,0.4732454717159271,0.1497020423412323,0.45224812626838684
29,rising,3195,0.16358377039432526,0.5675126910209656,0.11105432361364365,0.234453946352005
29,falling,3415,0.16450560092926025,0.530120849609375,0.15162815153598785,0.7412684559822083
29,spike,667,0.19770283997058868,0.49584120512008667,0.13836108148097992,0.45380699634552
30,stable,6681,0.15036889910697937,0.47392237186431885,0.13669076561927795,0.19127389788627625
30,rising,3195,0.16533108055591583,0.5695382952690125,0.10741302371025085,0.14873537421226501
30,falling,3415,0.17077110707759857,0.5388445854187012,0.13062836229801178,0.24188710749149323
30,spike,667,0.20100317895412445,0.4953044652938843,0.1245083212852478,0.21590663492679596
