idx,pattern,mean_loss,std_loss
3071,stable,0.02211124,0.009323553
3072,stable,0.023947788,0.017848497
3073,stable,0.015455424,0.009785484
3074,stable,0.020106988,0.012212933
3075,stable,0.021085376,0.013035904
3076,rising,0.028166959,0.019066656
3077,rising,0.022964943,0.008089653
3078,rising,0.022034427,0.01760522
3079,rising,0.020460503,0.011069446
3080,rising,0.034112133,0.044496927
3081,rising,0.03456491,0.011055571
3082,stable,0.047911294,0.01490037
3083,stable,0.08343666,0.12319544
3084,stable,0.08558178,0.16092151
3085,stable,0.056332465,0.009098489
3086,stable,0.076103576,0.12255536
3087,stable,0.071224235,0.09484719
3088,falling,0.0705856,0.06627601
3089,falling,0.04148879,0.009191298
3090,falling,0.044271644,0.018775119
3091,falling,0.05241426,0.01575895
3092,falling,0.06463106,0.021036854
3093,falling,0.05580131,0.022007816
3094,stable,0.07975184,0.048785195
3095,stable,0.046686642,0.07868054
3096,stable,0.041003328,0.050821252
3097,stable,0.042496074,0.008378896
3098,stable,0.044170756,0.008921971
3099,rising,0.08537437,0.15129964
3100,stable,0.08036534,0.09298452
3101,rising,0.0681783,0.012881597
3102,rising,0.062049735,0.014701779
3103,rising,0.05171529,0.015186329
3104,rising,0.044739153,0.010145675
3105,stable,0.06291492,0.044279758
3106,stable,0.055257477,0.012701452
3107,stable,0.09196761,0.14415105
3108,stable,0.08459998,0.10806652
3109,stable,0.12013654,0.046170536
3110,stable,0.082558624,0.04207728
3111,falling,0.084552415,0.1424476
3112,falling,0.0825882,0.0818723
3113,falling,0.056972314,0.02221075
3114,falling,0.051130828,0.024814568
3115,falling,0.06340841,0.025688592
3116,falling,0.10083262,0.0908874
3117,falling,0.066038124,0.020487534
3118,stable,0.078605935,0.024320055
3119,stable,0.06151547,0.09108983
3120,stable,0.039539397,0.0067153485
3121,stable,0.06415384,0.11181915
3122,stable,0.062334843,0.05086626
3123,rising,0.060335908,0.12472255
3124,rising,0.048279766,0.04868758
3125,rising,0.052041046,0.021513632
3126,rising,0.064500704,0.01854621
3127,rising,0.06790063,0.019720402
3128,rising,0.066310465,0.053079788
3129,rising,0.072043374,0.05805948
3130,stable,0.09043474,0.07031652
3131,stable,0.12298742,0.098157145
3132,stable,0.14589445,0.1740527
3133,stable,0.11500775,0.18222249
3134,stable,0.08313753,0.07678839
3135,falling,0.07066036,0.039683294
3136,falling,0.09128758,0.028299047
3137,falling,0.1071013,0.022049855
3138,falling,0.05655126,0.018248828
3139,falling,0.040274844,0.015738213
3140,falling,0.034317635,0.0141596235
3141,falling,0.049195003,0.02087786
3142,falling,0.03623199,0.016597359
3143,stable,0.057177518,0.15488064
3144,stable,0.04281123,0.08714024
3145,stable,0.06681945,0.17899956
3146,stable,0.029234266,0.01402102
3147,stable,0.025051014,0.0052374722
3148,rising,0.040117256,0.050824236
3149,rising,0.018911514,0.00833606
3150,rising,0.023830352,0.012975973
3151,rising,0.022720058,0.009271164
3152,rising,0.022609496,0.0163734
3153,rising,0.023163028,0.0357866
3154,rising,0.025982141,0.009993952
3155,stable,0.019956687,0.0046888315
3156,stable,0.037824783,0.06537864
3157,stable,0.024464551,0.0056063677
3158,stable,0.05612011,0.15820561
3159,stable,0.054119725,0.10968116
3160,stable,0.046451136,0.065907106
3161,falling,0.051199913,0.048062578
3162,falling,0.037578158,0.0064982027
3163,falling,0.049433623,0.012633803
3164,falling,0.06640168,0.008311606
3165,falling,0.07513131,0.013043465
3166,stable,0.07545806,0.013824849
3167,stable,0.08931685,0.022424966
3168,stable,0.08830387,0.018054489
3169,stable,0.10340191,0.030166538
3170,stable,0.09224551,0.026652701
3171,rising,0.11981604,0.060472406
3172,rising,0.11845231,0.03162841
3173,rising,0.13930911,0.04275727
3174,rising,0.09674012,0.027850427
3175,rising,0.05104641,0.013440991
3176,rising,0.040813483,0.02070533
3177,rising,0.060778435,0.016633645
3178,stable,0.048034664,0.012167073
3179,stable,0.03028645,0.0056661116
3180,stable,0.06209069,0.121656574
3181,stable,0.050267823,0.008682935
3182,stable,0.04392255,0.023276288
3183,falling,0.057001676,0.09655013
3184,falling,0.07820933,0.07022147
3185,falling,0.03433781,0.012025087
3186,falling,0.03274117,0.013009367
3187,falling,0.027652334,0.007520536
3188,falling,0.04592826,0.024613837
3189,stable,0.0708564,0.03455015
3190,stable,0.07311552,0.02077108
3191,stable,0.07697324,0.058120914
3192,stable,0.059319083,0.10229054
3193,stable,0.06823583,0.11454577
3194,stable,0.045647375,0.0431388
3195,stable,0.051438857,0.06810217
3196,rising,0.05218721,0.04072857
3197,rising,0.06286761,0.026079284
3198,rising,0.052387375,0.013176023
3199,rising,0.043256108,0.015491864
3200,rising,0.042970207,0.027956959
3201,rising,0.061335873,0.044693083
3202,stable,0.06342468,0.012297582
3203,stable,0.09946198,0.09980287
3204,stable,0.091313146,0.1558535
3205,stable,0.054050405,0.04188922
3206,stable,0.086521275,0.123693384
3207,stable,0.1136067,0.14944446
3208,falling,0.11254276,0.07434371
3209,falling,0.08445422,0.026119588
3210,falling,0.111576095,0.035313826
3211,falling,0.066327706,0.021584816
3212,falling,0.06373145,0.021721303
3213,falling,0.06988766,0.027583355
3214,falling,0.056877717,0.019092366
3215,stable,0.08704395,0.021665758
3216,stable,0.11141587,0.050306715
3217,stable,0.094612494,0.10996407
3218,stable,0.1192144,0.06582641
3219,stable,0.1483668,0.10803527
3220,rising,0.099706925,0.031207925
3221,rising,0.09135484,0.029804308
3222,rising,0.06454607,0.01772433
3223,rising,0.09456868,0.031873908
3224,rising,0.06865308,0.031909157
3225,rising,0.07436853,0.017682297
3226,stable,0.07778685,0.08621794
3227,stable,0.08567632,0.126139
3228,stable,0.067585215,0.051490586
3229,stable,0.09599235,0.14286742
3230,stable,0.06288613,0.047151044
3231,stable,0.04219232,0.023014849
3232,falling,0.04465355,0.026203535
3233,falling,0.066148676,0.038604323
3234,falling,0.06291762,0.025401833
3235,falling,0.047467325,0.016461762
3236,falling,0.04478588,0.019534087
3237,falling,0.030623872,0.017166356
3238,stable,0.040299382,0.032406587
3239,stable,0.032444123,0.022543099
3240,stable,0.045182817,0.014640914
3241,stable,0.04802453,0.1201735
3242,stable,0.87737507,0.087637246
3243,stable,1.2730312,0.101007715
3244,stable,1.502934,0.09225843
3245,rising,1.7070392,0.09384477
3246,rising,1.7160662,0.098164104
3247,rising,1.7810084,0.09836852
3248,rising,1.7211581,0.09858249
3249,rising,1.6603321,0.13108188
3250,stable,1.7218592,0.09549505
3251,stable,1.7587059,0.0986498
3252,stable,1.7578071,0.0757812
3253,stable,1.721555,0.09409778
3254,spike,0.08705032,0.14832072
3255,spike,0.13306516,0.23587374
3256,spike,0.15508515,0.2433588
3257,spike,0.17817585,0.29565185
3258,spike,0.0705692,0.018685171
3259,spike,0.06346402,0.025071401
3260,spike,0.076300845,0.044687852
3261,spike,0.08777718,0.02058959
3262,spike,0.106406786,0.038068887
3263,spike,0.108337685,0.025854683
3264,spike,0.14473817,0.06893689
3265,falling,0.13677643,0.041334875
3266,stable,0.15683033,0.0722091
3267,stable,0.1395094,0.059965506
3268,stable,0.12923816,0.052041363
3269,stable,0.1425643,0.03737223
3270,stable,0.14242212,0.04038001
3271,rising,0.21702881,0.069625065
3272,rising,0.17483331,0.06414562
3273,stable,0.13772954,0.14259702
3274,stable,0.1930101,0.06606491
3275,stable,0.22451891,0.16294153
3276,stable,0.18513854,0.24168536
3277,stable,0.1556911,0.2531075
3278,stable,0.08385699,0.058481067
3279,stable,0.09234955,0.03918063
3280,falling,0.12890695,0.16769767
3281,falling,0.07335974,0.09052693
3282,falling,0.050467268,0.047400616
3283,falling,0.043599434,0.01189482
3284,falling,0.05007532,0.021360496
3285,falling,0.041564643,0.022837488
3286,stable,0.054319125,0.028943365
3287,stable,0.0623633,0.027909921
3288,stable,1.4403327,0.0642417
3289,stable,2.0877702,0.15423338
3290,stable,2.4434469,0.16906969
3291,stable,2.5461662,0.27747908
3292,rising,2.6650035,0.24992305
3293,rising,2.688347,0.16176233
3294,rising,2.6204562,0.1656973
3295,rising,2.6131418,0.19424623
3296,rising,2.697882,0.20058076
3297,stable,2.953446,0.18235023
3298,stable,2.8318825,0.12858768
3299,stable,4.018274,0.18684365
3300,spike,2.0856736,0.234458
3301,spike,2.29998,0.36600724
3302,spike,2.4454896,0.5456019
3303,spike,2.7228029,0.6390898
3304,spike,2.7905412,0.33099207
3305,spike,2.7262225,0.24366367
3306,spike,2.5500832,0.19782291
3307,spike,2.4779444,0.15963313
3308,spike,2.6709964,0.14920013
3309,spike,2.710187,0.124642916
3310,spike,2.7581432,0.16468951
3311,spike,0.10202971,0.08795384
3312,spike,0.11710717,0.07943579
3313,spike,0.12842157,0.10248122
3314,spike,0.114633866,0.03228447
3315,spike,0.12093262,0.06314649
3316,spike,0.15227136,0.06888816
3317,spike,0.19776702,0.10531347
3318,spike,0.1916568,0.07024299
3319,spike,0.17959762,0.086832404
3320,spike,0.19291806,0.13983205
3321,spike,0.17829336,0.08176453
3322,falling,0.14269796,0.054137643
3323,falling,0.11057618,0.06427815
3324,falling,0.13889745,0.46723443
3325,falling,0.12785324,0.4246347
3326,falling,0.045565423,0.025625957
3327,falling,0.08893324,0.23737922
3328,falling,0.040835306,0.025621703
3329,falling,0.052591883,0.040652547
3330,falling,0.044308,0.01986008
3331,falling,0.069841705,0.06881897
3332,falling,0.08489706,0.064504646
3333,falling,0.09065929,0.082312845
3334,stable,0.08488537,0.04627971
3335,stable,0.08803583,0.03916879
3336,stable,0.07182418,0.10364014
3337,stable,0.062023204,0.03862377
3338,stable,0.055899553,0.029607669
3339,stable,0.07963188,0.068164535
3340,rising,0.05990626,0.031196423
3341,rising,0.047539983,0.04666088
3342,rising,0.045633893,0.056792095
3343,rising,0.05596391,0.07791353
3344,rising,0.040225487,0.031464174
3345,rising,0.08755625,0.090378694
3346,stable,0.18484324,0.56868035
3347,stable,0.09525217,0.035139807
3348,stable,0.089251705,0.020299826
3349,stable,0.12275259,0.34923938
3350,stable,0.116377205,0.3284444
3351,falling,0.11606311,0.28254578
3352,falling,0.103474714,0.1247225
3353,falling,0.08815287,0.04918546
3354,falling,0.090625376,0.03471423
3355,falling,0.105643116,0.03631811
3356,falling,0.098426454,0.028189713
3357,falling,0.06977524,0.044492234
3358,falling,0.054330036,0.032477558
3359,stable,0.057259616,0.053801566
3360,stable,0.077860974,0.05417412
3361,stable,0.073492646,0.09470136
3362,stable,0.052088033,0.013527125
3363,stable,0.041659255,0.099014744
3364,stable,0.036083836,0.07114717
3365,rising,0.04051546,0.019489937
3366,rising,0.038582746,0.008771424
3367,rising,0.04416476,0.015386034
3368,rising,0.0884514,0.28337747
3369,rising,0.042653203,0.034489717
3370,stable,0.09764077,0.3432992
3371,stable,0.060705587,0.07406168
3372,stable,0.05353334,0.033426058
3373,stable,0.093848184,0.23562993
3374,stable,0.049779706,0.006814937
3375,stable,0.08544335,0.20257512
3376,falling,0.05069067,0.008167499
3377,stable,0.040556923,0.017485471
3378,falling,0.043439094,0.015906604
3379,falling,0.04407948,0.010361192
3380,falling,0.04166079,0.0052400935
3381,falling,0.04761375,0.048672564
3382,stable,0.03831761,0.0073868
3383,stable,0.064752236,0.11527589
3384,stable,0.045645636,0.013253898
3385,stable,0.034841254,0.00583156
3386,stable,0.06003679,0.11781637
3387,stable,0.03778627,0.013598766
3388,stable,0.04690779,0.06590385
3389,rising,0.03748258,0.011095854
3390,rising,0.03994533,0.02236765
3391,rising,0.05200029,0.030310152
3392,rising,0.048968248,0.010851129
3393,rising,0.06264395,0.08133443
3394,rising,0.070029095,0.11376381
3395,stable,0.055064123,0.013173277
3396,stable,0.06145613,0.11165527
3397,stable,0.08670333,0.18700589
3398,stable,0.0387209,0.0077179456
3399,stable,0.039963704,0.011985413
3400,stable,0.04541494,0.011593919
3401,falling,0.03638754,0.0056417035
3402,falling,0.041644316,0.00605557
3403,falling,0.039961077,0.017216569
3404,falling,0.048306584,0.0107469745
3405,stable,0.03765045,0.0081110485
3406,stable,0.051669676,0.046221487
3407,stable,0.066587046,0.07113449
3408,stable,0.057341155,0.015900996
3409,stable,0.06499741,0.015621592
3410,stable,0.081887014,0.14021201
3411,stable,0.076586835,0.051787265
3412,rising,0.073838145,0.0113333585
3413,rising,0.07159743,0.036142457
3414,rising,0.058720645,0.008622516
3415,rising,0.06435957,0.020880258
3416,stable,0.06971482,0.032673437
3417,rising,0.08691535,0.040501308
3418,stable,0.11639181,0.16598436
3419,stable,0.09615419,0.09398828
3420,stable,0.072542064,0.04089347
3421,stable,0.06775989,0.03669979
3422,stable,0.07662212,0.13030474
3423,falling,0.05328239,0.028797783
3424,falling,0.046143908,0.0071912967
3425,falling,0.04769542,0.025331609
3426,falling,0.044058163,0.013906619
3427,falling,0.045811713,0.013175401
3428,falling,0.038001087,0.011047723
3429,falling,0.03745144,0.018123692
3430,falling,0.048208125,0.09567483
3431,stable,0.022277115,0.006541767
3432,stable,0.032245114,0.01239529
3433,stable,0.04707137,0.015725113
3434,stable,0.036402855,0.09727736
3435,rising,0.025219582,0.0070252065
3436,rising,0.024144756,0.007833269
3437,rising,0.026970621,0.018755605
3438,rising,0.023422005,0.009717959
3439,rising,0.024207262,0.011458063
3440,rising,0.021920796,0.0038454575
3441,rising,0.024112726,0.009152871
3442,stable,0.03642598,0.07212938
3443,stable,0.030487226,0.00727827
3444,stable,0.036931094,0.018888183
3445,stable,0.02670348,0.0073303636
3446,stable,0.053031232,0.098269
3447,stable,0.05406073,0.12295443
3448,falling,0.034890354,0.03464702
3449,falling,0.03265071,0.035791457
3450,falling,0.0288436,0.008281529
3451,falling,0.027201666,0.007331321
3452,falling,0.03871854,0.011033386
3453,falling,0.041219175,0.019133622
3454,stable,0.044951197,0.016879827
3455,stable,0.048429783,0.011219075
3456,stable,0.03673427,0.017982662
3457,stable,0.03725136,0.04801785
3458,stable,0.03190515,0.011615009
3459,stable,0.025004746,0.013212325
3460,rising,0.023155874,0.0077471747
3461,rising,0.021961669,0.0050193896
3462,rising,0.022437682,0.018464908
3463,rising,0.021772463,0.007187022
3464,rising,0.02565888,0.03709765
3465,stable,0.027236488,0.034910142
3466,stable,0.039213933,0.028197989
3467,stable,0.06371603,0.17855884
3468,stable,0.045537665,0.09550766
3469,stable,0.040781904,0.035044048
3470,stable,0.05533095,0.09614012
3471,stable,0.043714482,0.0060445196
3472,falling,0.043598764,0.009333006
3473,falling,0.04442032,0.0074017905
3474,falling,0.07468056,0.1715918
3475,falling,0.042049006,0.007966552
3476,falling,0.040597208,0.006152074
3477,falling,0.044989977,0.007517561
3478,stable,0.053078134,0.022484884
3479,stable,0.04678101,0.012582687
3480,stable,0.06685881,0.12855841
3481,stable,0.049978938,0.017518623
3482,stable,0.059076402,0.13207802
3483,stable,0.040907238,0.106788605
3484,rising,0.03613021,0.06295625
3485,rising,0.024236029,0.025039548
3486,rising,0.02230989,0.018411992
3487,rising,0.026186453,0.0044491836
3488,rising,0.037914526,0.01719426
3489,rising,0.025799526,0.0043472485
3490,stable,0.04135942,0.054597747
3491,stable,0.04309752,0.09048094
3492,stable,0.039662406,0.04883623
3493,stable,0.06104248,0.13289925
3494,stable,0.035207707,0.006986414
3495,stable,0.041935124,0.009092845
3496,falling,0.049350258,0.040919926
3497,falling,0.041135315,0.0087313205
3498,falling,0.04938991,0.023208544
3499,falling,0.034778576,0.01960783
3500,falling,0.029482286,0.008187308
3501,falling,0.030844707,0.019118758
3502,stable,0.034592226,0.007564881
3503,stable,0.04939621,0.10351321
3504,stable,0.057004355,0.13898471
3505,stable,0.039027777,0.01783864
3506,stable,0.046844702,0.01320418
3507,stable,0.05059857,0.108829364
3508,rising,0.044559978,0.067040704
3509,rising,0.048966315,0.06425287
3510,rising,0.03687192,0.013008266
3511,rising,0.034358524,0.0070457193
3512,rising,0.046914484,0.014509936
3513,rising,0.039958857,0.017718224
3514,stable,0.04878187,0.03418401
3515,stable,0.05670685,0.012731277
3516,stable,0.064767286,0.101442456
3517,stable,0.038142826,0.01974568
3518,stable,0.040629618,0.0236126
3519,stable,0.036983345,0.01375706
3520,falling,0.046191376,0.013486899
3521,falling,0.03810366,0.021783492
3522,falling,0.04480012,0.022402085
3523,falling,0.04352595,0.0182584
3524,falling,0.037008345,0.0149010755
3525,falling,0.05103175,0.085955545
3526,stable,0.05778633,0.08736821
3527,stable,0.044230867,0.008549241
3528,stable,0.04513554,0.017501315
3529,stable,0.06990504,0.17947823
3530,stable,0.04101862,0.00823591
3531,rising,0.057191607,0.103331566
3532,stable,0.04777475,0.010258233
3533,rising,0.05242866,0.043690264
3534,rising,0.03681669,0.017501002
3535,rising,0.034505017,0.0056265397
3536,rising,0.055939242,0.012216114
3537,rising,0.055363663,0.012565165
3538,rising,0.052451536,0.009906059
3539,stable,0.11378937,0.3255739
3540,stable,0.06461629,0.014332373
3541,stable,0.07514146,0.013233832
3542,stable,0.10041729,0.049957115
3543,stable,0.08991848,0.02431169
3544,falling,0.09884823,0.043612275
3545,falling,0.09837939,0.03042558
3546,falling,0.09774394,0.019691655
3547,falling,0.10111631,0.021346351
3548,falling,0.07455529,0.027363533
3549,falling,0.07852159,0.037601817
3550,stable,0.07329885,0.013401772
3551,stable,0.07175908,0.021269899
3552,stable,0.08319914,0.18828382
3553,stable,0.046371203,0.008848563
3554,stable,0.056995135,0.024304198
3555,stable,0.07703519,0.13128552
3556,rising,0.048678048,0.037890606
3557,rising,0.039370757,0.0049219388
3558,rising,0.042725895,0.008661978
3559,stable,0.03817711,0.007697069
3560,rising,0.02592051,0.004571774
3561,rising,0.03786912,0.02217771
3562,rising,0.043066878,0.04902004
3563,stable,0.053528644,0.015565398
3564,stable,0.052961763,0.09117173
3565,stable,0.030090641,0.0060101287
3566,stable,0.05313011,0.08618854
3567,falling,0.057876907,0.015663182
3568,falling,0.05010613,0.020117503
3569,falling,0.05284724,0.019584998
3570,falling,0.052398946,0.019907992
3571,falling,0.036930945,0.01594536
3572,falling,0.03728738,0.012046526
3573,falling,0.043482546,0.012052542
3574,stable,0.04477688,0.011325299
3575,stable,0.0680656,0.15059112
3576,stable,0.029741904,0.0053918594
3577,stable,0.03009203,0.008232372
3578,stable,0.07773316,0.18210243
3579,stable,0.030204443,0.009462933
3580,stable,0.039995216,0.0132598765
3581,rising,0.040165205,0.049068067
3582,rising,0.03701398,0.004713348
3583,rising,0.03824095,0.0059009166
3584,rising,0.03700717,0.004652781
3585,rising,0.036609594,0.006620627
3586,stable,0.043523327,0.016025005
3587,stable,0.067715235,0.07641321
3588,stable,0.07004638,0.114818335
3589,stable,0.048321422,0.011605362
3590,stable,0.05838732,0.030745827
3591,stable,0.06699513,0.083384454
3592,falling,0.06768245,0.02296775
3593,falling,0.07723378,0.028820943
3594,falling,0.041627213,0.026325317
3595,falling,0.035267513,0.018152844
3596,falling,0.036872216,0.009312137
3597,falling,0.03645859,0.011999205
3598,stable,0.11302199,0.21295679
3599,stable,0.06439045,0.14993744
3600,stable,0.0411919,0.012599016
3601,stable,0.035205763,0.015277735
3602,stable,0.039097365,0.013293219
3603,rising,0.063850865,0.15518527
3604,rising,0.052646387,0.099743694
3605,rising,0.027304707,0.012725179
3606,rising,0.03253359,0.021653833
3607,rising,0.027714526,0.00683409
3608,rising,0.031863432,0.008582833
3609,rising,0.06994716,0.17182417
3610,stable,0.037975542,0.055328313
3611,stable,0.030614037,0.03929996
3612,stable,0.030395372,0.040881645
3613,stable,0.073345825,0.25813004
3614,stable,0.04486296,0.012999815
3615,stable,0.0349975,0.006769287
3616,falling,0.059404965,0.058219247
3617,falling,0.051127203,0.0235549
3618,falling,0.071646504,0.12048861
3619,falling,0.045675974,0.0075471317
3620,falling,0.056959756,0.034808114
3621,falling,0.0500256,0.04510735
3622,stable,0.045951612,0.012140943
3623,stable,0.05504973,0.0145468
3624,stable,0.051187303,0.022242296
3625,stable,0.06929289,0.1576854
3626,stable,0.07245893,0.13622239
3627,stable,0.044431828,0.010963936
3628,rising,0.03345744,0.057935867
3629,rising,0.05222487,0.024852997
3630,rising,0.04709438,0.013186305
3631,rising,0.056239154,0.015001201
3632,rising,0.050692633,0.012670631
3633,rising,0.06877036,0.018314362
3634,stable,0.056531988,0.011048247
3635,stable,0.08375857,0.038167916
3636,stable,0.09166422,0.07712034
3637,stable,0.096844204,0.046612438
3638,stable,0.062253784,0.012688463
3639,falling,0.08730113,0.014285729
3640,stable,0.07114272,0.06958057
3641,falling,0.05262081,0.045045078
3642,falling,0.05038347,0.018287394
3643,falling,0.04102656,0.016297655
3644,falling,0.032689087,0.008124939
3645,falling,0.050909407,0.13878833
3646,falling,0.045639876,0.10325687
3647,stable,0.067467205,0.10603581
3648,stable,0.017850153,0.0075000157
3649,stable,0.014974339,0.0041157412
3650,stable,0.017899424,0.0101209665
3651,stable,0.011163782,0.0038759783
3652,stable,0.023500612,0.0617983
3653,rising,0.012381061,0.0062016016
3654,rising,0.014591382,0.012493838
3655,rising,0.010940662,0.009958025
3656,rising,0.011737788,0.005821105
3657,rising,0.02043497,0.022532457
3658,stable,0.024168018,0.011448472
3659,stable,0.035107236,0.06628933
3660,stable,0.04326608,0.10824595
3661,stable,0.024294263,0.010426756
3662,stable,0.047310695,0.096922144
3663,stable,0.05632029,0.08416651
3664,falling,0.041158404,0.022025023
3665,falling,0.028573295,0.018184507
3666,falling,0.0481819,0.07386351
3667,falling,0.040692054,0.020180998
3668,falling,0.04983055,0.062875
3669,falling,0.027205138,0.01467912
3670,stable,0.02583556,0.025827587
3671,stable,0.020925079,0.010922494
3672,stable,0.07718273,0.30110797
3673,stable,0.058801934,0.06224216
3674,stable,0.03949086,0.01046446
3675,stable,0.06214684,0.123980634
3676,rising,0.03449647,0.007890201
3677,rising,0.059595633,0.10673498
3678,rising,0.045975335,0.039196454
3679,rising,0.03808048,0.00876762
3680,rising,0.038091745,0.010034448
3681,rising,0.0408528,0.015349594
3682,stable,0.041714616,0.011495936
3683,stable,0.077515386,0.100555494
3684,stable,0.052229356,0.008724139
3685,stable,0.12385057,0.19656706
3686,stable,0.05422674,0.012400903
3687,stable,0.06398962,0.044451043
3688,falling,0.05908868,0.009758804
3689,falling,0.062625736,0.00941158
3690,falling,0.08616834,0.07378511
3691,falling,0.059247874,0.007645112
3692,falling,0.08384156,0.13801692
3693,falling,0.05981445,0.05389688
3694,stable,0.06956331,0.08356379
3695,stable,0.060944144,0.0139560485
3696,stable,0.04825924,0.0060162595
3697,stable,0.055172868,0.048771758
3698,stable,0.04984919,0.117973074
3699,stable,0.07773428,0.18796471
3700,rising,0.028993718,0.007713421
3701,rising,0.036419827,0.010595332
3702,rising,0.035655476,0.01393654
3703,rising,0.025686527,0.005753802
3704,rising,0.028484814,0.006817568
3705,rising,0.028357467,0.0075236987
3706,rising,0.03442667,0.012123506
3707,stable,0.037295952,0.015039505
3708,stable,0.04547242,0.09877294
3709,stable,0.026428545,0.014768095
3710,stable,0.03339454,0.012195942
3711,stable,0.044161502,0.05404312
3712,falling,0.05478364,0.025760584
3713,falling,0.041605886,0.056828152
3714,falling,0.021332782,0.008229988
3715,falling,0.02598815,0.007113058
3716,falling,0.052898005,0.15137638
3717,falling,0.03274802,0.024014434
3718,stable,0.025905604,0.009031931
3719,stable,0.024315279,0.0060655805
3720,stable,0.0571131,0.12773764
3721,stable,0.032755874,0.0050649187
3722,stable,0.057475593,0.09832068
3723,rising,0.037881993,0.008943271
3724,rising,0.053907912,0.06754657
3725,rising,0.0450059,0.0067743724
3726,rising,0.048215795,0.0054474645
3727,rising,0.048182078,0.0083998395
3728,rising,0.043603588,0.0078136455
3729,stable,0.059141885,0.018008817
3730,stable,0.05088402,0.010688083
3731,stable,0.064289674,0.06601163
3732,stable,0.079293475,0.11393562
3733,stable,0.055015367,0.01585435
3734,stable,0.066801466,0.014413052
3735,stable,0.061394565,0.010668979
3736,falling,0.04355795,0.011315021
3737,falling,0.05675649,0.01992854
3738,falling,0.04777602,0.013103562
3739,falling,0.05637933,0.025654458
3740,falling,0.06539421,0.024685647
3741,stable,0.060929727,0.04060598
3742,stable,0.037385676,0.007693819
3743,stable,0.0342698,0.0051371157
3744,stable,0.09377377,0.22362308
3745,stable,0.035511173,0.013971199
3746,stable,0.055716254,0.010393531
3747,stable,0.07172634,0.16538759
3748,stable,0.041641884,0.0060764155
3749,rising,0.037715577,0.015449191
3750,rising,0.03314736,0.005651715
3751,rising,0.028346522,0.008405307
3752,rising,0.028575975,0.005053853
3753,rising,0.028198622,0.0032358707
3754,stable,0.04147726,0.061668165
3755,stable,0.05279942,0.114711694
3756,stable,0.05685209,0.09462094
3757,stable,0.048193462,0.024980137
3758,stable,0.05220377,0.0349533
3759,stable,0.040087078,0.08619058
3760,stable,0.024460323,0.011015263
3761,falling,0.026488068,0.013659526
3762,falling,0.04829886,0.08688872
3763,falling,0.033490457,0.01820607
3764,falling,0.026891101,0.010992886
3765,falling,0.021981245,0.0068729846
3766,stable,0.029924314,0.0503996
3767,stable,0.023663862,0.006827687
3768,stable,0.021868655,0.008172653
3769,stable,0.04030526,0.10355732
3770,stable,0.06398993,0.2279943
3771,rising,0.019238705,0.0029619257
3772,rising,0.030402474,0.0071828063
3773,rising,0.028245652,0.0047197407
3774,rising,0.031866293,0.012068805
3775,rising,0.03593208,0.0102735115
3776,rising,0.0411993,0.012077066
3777,rising,0.041462336,0.034799084
3778,stable,0.033695612,0.0038776232
3779,stable,0.04082163,0.04516672
3780,stable,0.056478545,0.11152368
3781,stable,0.06254738,0.08038292
3782,stable,0.08348896,0.13362156
3783,stable,0.07452495,0.096692726
3784,falling,0.04385427,0.014066738
3785,falling,0.04866402,0.04280049
3786,falling,0.06733249,0.05622242
3787,falling,0.062306296,0.01935473
3788,falling,0.07636855,0.02447029
3789,falling,0.106644325,0.18315916
3790,stable,0.06692645,0.008814909
3791,stable,0.07181479,0.08117841
3792,stable,0.061102226,0.006690469
3793,stable,0.07063099,0.023242757
3794,stable,0.080468275,0.11853272
3795,stable,0.08420622,0.102487296
3796,rising,0.084698915,0.017623337
3797,rising,0.0871243,0.029152911
3798,stable,0.07424662,0.03377986
3799,rising,0.061045762,0.018667294
3800,rising,0.05057373,0.022362651
3801,rising,0.056071904,0.01525368
3802,stable,0.060586683,0.06469874
3803,stable,0.067678645,0.016546138
3804,stable,0.049439482,0.01164877
3805,stable,0.0649491,0.027245682
3806,stable,0.093514495,0.12213366
3807,falling,0.075803,0.01892042
3808,falling,0.06619181,0.056070376
3809,falling,0.057195365,0.02087313
3810,falling,0.054640494,0.029198311
3811,falling,0.048842203,0.014539769
3812,falling,0.05483484,0.011343734
3813,falling,0.045107007,0.009856446
3814,stable,0.06241635,0.013779488
3815,stable,0.07151162,0.09858874
3816,stable,0.0972884,0.23025878
3817,stable,0.04743421,0.031767294
3818,stable,0.05141284,0.052328564
3819,rising,0.031896792,0.011973616
3820,rising,0.041988097,0.07610695
3821,rising,0.026195753,0.0088260565
3822,rising,0.031492013,0.020260194
3823,rising,0.025213612,0.007079107
3824,rising,0.029153207,0.030402182
3825,stable,0.037675187,0.029248059
3826,stable,0.04771628,0.09991856
3827,stable,0.03811936,0.0144275725
3828,stable,0.043807607,0.008265484
3829,stable,0.038389836,0.021014018
3830,stable,0.05257757,0.085699424
3831,falling,0.057922784,0.108418755
3832,falling,0.08203301,0.051156256
3833,falling,0.108710006,0.028332625
3834,falling,0.10120215,0.028400913
3835,falling,0.07695819,0.022272162
3836,falling,0.10270031,0.036670186
3837,falling,0.10113947,0.026462203
3838,stable,0.13729204,0.03655814
3839,stable,0.10205555,0.03881877
3840,stable,0.09869739,0.028444808
3841,stable,0.0856811,0.015879048
3842,stable,0.08184974,0.05818334
3843,stable,0.07298753,0.015273924
3844,rising,0.06939609,0.053474415
